"Video Name","Channel ID","Views","Likes","Dislikes","Comments","Time of Uploading","Category"
"Interview With Nikita - Head Of Escape From Tarkov","UC142-qvFgwSS6UIU-fFCd6w",171950,8701,0,958,"2022-11-11T16:30:53Z","Gaming"
"Nuguri on why NA is losing Worlds","UC4C06RNLUt4B1P74UGBEXtw",171311,2940,0,370,"2022-10-16T11:00:28Z","People & Blogs"
"Start Music Season 4 | 6th August 2023 - Promo 2","UCvrhwpnp2DHYQ1CbXby9ypQ",172296,2903,0,47,"2023-08-02T15:21:50Z","Entertainment"
"Bernardaud - Porcelain gets a new twist | Dassault Systèmes","UCNGW_S871w3akMVcCd0wAbQ",167506,56,0,1,"2020-10-01T03:04:44Z","Science & Technology"
"Prime Focus (1417) || ਭਗਵੰਤ ਦੀ ਲਾਟਰੀ - ਬਾਕੀਆਂ &#39;ਚ ਖਲਾਰਾ","UCztSIZEGBfWfC3Mq63QXnsA",167090,5576,0,386,"2022-01-18T02:00:12Z","News & Politics"
"Padamati Sandhyaragam | Ep 274 | Preview | Aug, 3 2023 | Jaya sri, Sai kiran, Anil | Zee Telugu","UC3PYGKK29qJ0zu-eEthHK4g",194223,2935,0,46,"2023-08-03T04:00:24Z","Entertainment"
"DANCED IN THE RAIN 🌧️ #foryou #rain #murdermyfeelings","UC34Rt4YFAwwOz-7oXJ07Z8w",252916,46756,0,1367,"2023-08-03T03:53:14Z","Comedy"
"Bruce Banner&#39;s Bittersweet Iron Man Memento In She-Hulk","UCP1iRaFlS5EYjJBryFV9JPw",158790,547,0,54,"2022-08-20T18:00:28Z","Entertainment"
"If My Heart Rate Increases, I EXPLODE","UCG6zBb8GZKo1XZW4eHdg-0Q",88575,8107,0,644,"2023-08-03T02:59:29Z","Gaming"
"Benim Güzel Ailem 6. Bölüm","UC96MqQxE6x2g_yo_GGuJhDg",69463,1737,0,83,"2023-08-02T22:00:45Z","Entertainment"
"Маша и Медведь 💥 НОВАЯ СЕРИЯ 2023 💥 Дочки-Матери 👶🍼 (серия 115) 👱‍♀️🐻 Masha and the Bear 2023","UCRv76wLBC73jiP7LX4C3l8Q",71809,1524,0,0,"2023-08-03T06:00:12Z","Film & Animation"
"Building The Narendra Modi Stadium - The World&#39;s Largest","UCokeVZg4VaSLVBDiziJsMDA",56748,2460,0,409,"2022-01-29T23:23:42Z","Education"
"20230803直播：为保雄安泄洪涿州！解放军来了，是来决堤的！现实版的罗刹海市。美国这方面和中国脱钩，消费券竟然发不出去；好文：中国的路为什么越走越窄？（20230803 第1238期）","UCG6ADYIl4GxaQib1HKIsRNg",55290,2168,0,62,"2023-08-03T04:40:33Z","News & Politics"
"Russia Ukraine War: यूक्रेन का अटैक नाकाम...शुरू पुतिन का इंतकाम ! | Putin | Zelenskyy","UCOutOIcn_oho8pyVN3Ng-Pg",53369,654,0,19,"2023-08-02T18:17:46Z","News & Politics"
"The Ashes - 1st Test - Day 3 Highlights - Cricket 22 Gameplay","UCnGneEhfpadP64ukxmo_nyw",52932,1228,0,48,"2021-12-10T07:00:08Z","Gaming"
"Victoria - A Golfing Great","UCJuNgoO_eXxab9r79W_O4Sg",52452,173,0,4,"2022-02-02T20:45:10Z","Sports"
"Bigg Boss OTT 2 | BB Hotel - Family Reunion | New Episode - Everyday 9pm | JioCinema","UCFHhFwEdsLs2wuvh1YdChHw",55198,556,0,37,"2023-08-02T16:28:29Z","Sports"
"Najvažniji VITAMIN za uklanjanje UPALE ŽIVCA!","UCgyx8WXM9dLUN5J3GyQX5Mg",51320,2006,0,71,"2023-07-29T17:30:07Z","Education"
"JAILER - Official ShowCase Trailer Reaction! | Superstar Rajinikanth | Anirudh | Nelson","UCwV_A5L1hhEVfld6Wbxn3jg",52142,4715,0,365,"2023-08-03T05:00:01Z","Comedy"
"It’s Getting HOT In The Classroom 🥵 Wild ’N Out","UCrkzfc2yf-7q6pd7EtzgNaQ",50529,1951,0,96,"2023-08-02T20:00:14Z","Entertainment"
"enseñando modales a juhador de golem😈","UC3fwcYRn_kq5xs4OP1ZiLkw",60631,7886,0,68,"2023-08-02T21:15:02Z","Gaming"
"Hainler kaybetti, Aşk kazandı ❤️ | Emanet 580. Bölüm","UCgzdfH1fq76l0YAZnoko4DQ",51144,1688,0,175,"2023-08-02T17:00:13Z","Film & Animation"
"【卡努颱風】卡努走太慢「觸陸時間延到傍晚」！王淑麗曝脫離暴風圈時間 @newsebc","UCR3asjvr_WAaxwJYEDV_Bfw",50160,331,0,51,"2023-08-03T05:00:30Z","News & Politics"
"Adjis Doaibu Ditangkap Lagi, Kali Ini Mau Bantuin Pasukin! | LAPOR PAK! (02/08/23) Part 4","UC24_Z2L-8Ki183AI9zJJzNQ",57453,1479,0,111,"2023-08-02T21:45:00Z","Entertainment"
"CNBC Awaaz | First Trade Live Updates | Business News Today | Share Market | Stock Market Updates","UCQIycDaLsBpMKjOCeaKUYVg",43385,239,0,0,"2023-08-03T08:16:32Z","News & Politics"
"Gael Monfils vs Alexander Bublik | Washington 2023 Highlights","UCbcxFkd6B9xUU54InHv4Tig",49144,1271,0,111,"2023-08-03T01:08:21Z","Sports"
"&quot;เสรีพิศุทธ์&quot; ทวงบุญคุณก้าวไกลให้ยกโหวต&quot;เศรษฐา&quot; ย้ำร่วมงานบิ๊กป้อมได้ | ข่าวเที่ยงอมรินทร์ | 3ส.ค.66","UCzMoibQRslh_1bTuW0YXc6A",43265,721,0,1130,"2023-08-03T06:30:11Z","News & Politics"
"Padres vs. Rockies Game Highlights (8/2/23) | MLB Highlights","UCdhukF6o5_ENjbf_9oNGXNQ",39891,1227,0,76,"2023-08-03T00:06:05Z","Sports"
"Новини ТСН за 3 липня 2023 року | Новини України","UCXoJ8kY9zpLBEz-8saaT3ew",38948,345,0,0,"2023-08-03T05:05:42Z","News & Politics"
"উত্তর কোরিয়া কি সত্যিই পারমাণবিক হামলা চালাতে পারে যুক্তরাষ্ট্রে? কি কি প্রস্তুতি রেখেছে দেশটি?","UCtqvtAVmad5zywaziN6CbfA",54015,1867,0,146,"2023-08-03T07:00:12Z","News & Politics"
"අම්මෝ හොඳට කෑවා | new cafe in town | First Tuesday church rituals | Krisharyas day out with us","UCU4_oKvgrQDsvNjZgef30kg",42910,2325,0,105,"2023-08-03T04:30:11Z","Music"
"I Paid 1.1 MIL To Have Fun In August","UC3VShdRR6vAp2FZIqoS4N1w",37198,1739,0,77,"2023-08-02T21:45:02Z","Gaming"
"PENALTY SHOOT-OUT | Arsenal v AS Monaco (5-4) | Emirates Cup | Gabriel seals it after Ramsdale save!","UCpryVRk_VDudG8SHXgWcG0w",200018,5179,0,201,"2023-08-02T21:36:13Z","Sports"
"LeBron James&#39; Best Breakaway Dunks of the 2022-23 NBA Season | #BestOfNBA","UCWJ2lWNubArHWmf3FIHbfcQ",35310,1235,0,115,"2023-08-02T17:00:19Z","Sports"
"Operação no RJ: tiroteio com traficantes deixa 10 mortos | Jornal da Band","UCoa-D_VfMkFrCYodrOC9-mA",46420,1522,0,342,"2023-08-02T22:51:51Z","News & Politics"
"Margareth fez as filhas passarem muito vergonha na carona! 💩 | Que História É Essa, Porchat? | GNT","UC0f866RMRdL5mSVnipiOHxg",33092,1909,0,24,"2023-08-02T22:00:07Z","Entertainment"
"سورة البقرة (كاملة) للشيخ عبد الرحمن السديس لحفظ وتحصين المنزل وجلب البركة تلاوة هادئة Sourah Baqara","UCkdyjOzo6jkrM2tvC4pnx7A",31263,461,0,0,"2023-08-03T04:50:22Z","Entertainment"
"宮﨑駿監督「君たちはどう生きるか」主題歌 　　　　　　米津玄師「地球儀」 Kenshi Yonezu - Spinning Globe","UCUCeZaZeJbEYAAzvMgrKOPQ",28948,5253,0,78,"2023-08-03T04:08:01Z","Music"
"“เอฟซีเพื่อไทย” จัดหนักสั่งสอน “สาวกก้าวไกล” ตีโพตีพายจะเป็นจะตาย | STALKER","UCeF5sxjXSdWq80n3RA9gBpw",33023,1742,0,466,"2023-08-03T05:22:49Z","News & Politics"
"Final Faisla ToshaKhana Ka?  | Dunya News Headlines 10:00 AM | 03 Aug 2023","UCnMBV5Iw4WqKILKue1nP6Hg",21290,274,0,2,"2023-08-03T05:42:46Z","News & Politics"
"🔥 MBAPPE FICHARA PARA EL REAL MADRID ⁉️#football #shorts #viral #shortvideo #mbappe","UC7XP5Z5UdOdYzje0i9ysJpA",19347,2411,0,51,"2023-08-03T04:44:36Z","Sports"
"ปชป.หากินผ่านการปลุกผี ‘ทักษิณ’ มานาน จะร่วมรัฐบาลอยู่ใต้ ‘เพื่อไทย’เสียยี่ห้อแย่-#WakeUpThailand","UCpHTAE2EOwWkWGnW2HY8gRw",25502,283,0,123,"2023-08-03T01:30:14Z","News & Politics"
"Seema Haider को मिला Film का ऑफर,गांववाले खुश|Hindi News","UCMk9Tdc-d1BIcAFaSppiVkw",15465,169,0,19,"2023-08-03T04:36:37Z","News & Politics"
"Nick reacts to Shaq’s GOAT List 🏀: ‘Curry doesn’t show up on these 18 months ago’ | #NBA #shorts","UCOTPo2y-NHJjg1EuENrxypA",15427,488,0,42,"2023-08-03T01:00:00Z","Sports"
"Wozo Vacances 2023 du 02 Août 2023 (1ère demi-finale) avec Tata Nahomi","UCCihDvmcTRdmmV80wBznQOA",15252,369,0,22,"2023-08-02T20:25:11Z","News & Politics"
"Live News :Nuh के जिस Shiv Mandir में फंसे थे हजारों Hindu वहां के पुजारी ने क्या बताया ? Hindi News","UCMk9Tdc-d1BIcAFaSppiVkw",14856,158,0,0,"2023-08-03T07:58:18Z","News & Politics"
"$592,000 POT!! He Has Tom Dwan &amp; Nik Airball in Bad Shape","UCQe7wB0o_cZgv1miyYB9TMA",15923,182,0,30,"2023-08-03T04:38:21Z","Sports"
"നാമജപഘോഷയാത്രയ്ക്കിടെ പോലീസ് യാതൊരു നിർദേശവും നൽകിയിട്ടില്ലെന്ന് -ശാസ്തമം​ഗലം ​മോ​ഹൻ | NSS","UCwXrBBZnIh2ER4lal6WbAHw",10389,104,0,67,"2023-08-03T06:25:05Z","News & Politics"
